N,P,K,temperature,humidity,ph,rainfall,label,date,tempreature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON
94.0,54.0,17.0,23.39128187,61.74427165,5.871647806,107.3198135,maize,2024-02-22 04:08:00,35,61,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
95.0,38.0,22.0,19.84939404,61.24500053,5.730617109,100.7689246,maize,2024-02-22 04:18:00,35,60,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
84.0,44.0,21.0,21.869274,61.91044947,5.850439831,107.2681929,maize,2024-02-22 05:03:00,35,60,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
77.0,58.0,19.0,22.8056033,56.50768935,5.791649933,101.5952794,maize,2024-02-22 05:08:00,35,62,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
66.0,44.0,20.0,19.0781471,69.02298571,6.740000687999999,80.72515943,maize,2024-02-22 05:18:00,35,60,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
63.0,35.0,16.0,22.02720976,65.35549924,6.272417541,83.73280082,maize,2024-02-22 05:23:00,35,60,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
79.0,45.0,20.0,23.80546189,59.24537979,5.715208817000001,89.96220140000001,maize,2024-02-22 05:28:00,35,59,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
72.0,60.0,25.0,18.52510753,69.0276233,5.773454729,88.10234397,maize,2024-02-22 05:33:00,35,59,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
67.0,51.0,24.0,23.50297882,61.32026065,5.584171461,64.77791424,maize,2024-02-22 06:03:00,35,60,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
86.0,36.0,24.0,26.54986394,72.89187265,5.787268394,73.33636055,maize,2024-02-22 06:08:00,35,61,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
76.0,48.0,18.0,19.29563411,69.63481219,5.77597783,83.21030571,maize,2024-02-22 06:13:00,35,60,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
75.0,53.0,18.0,20.68899915,59.4375337,6.864793607,103.651438,maize,2024-02-22 06:18:00,35,60,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
81.0,45.0,23.0,19.32666088,68.03449300000001,6.192360002999999,84.22969177,maize,2024-03-14 06:47:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
73.0,45.0,21.0,24.60532218,73.58868502,6.636803222999999,96.59195302,maize,2024-03-14 06:47:00,35,0,15,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
71.0,35.0,24.0,22.27373646,59.52193158,5.826426917,67.96704792,maize,2024-03-14 06:48:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
96.0,54.0,22.0,25.70196694,61.33450447,6.960358276,83.20711308,maize,2024-03-14 06:49:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
99.0,39.0,18.0,19.20129357,68.30578978,6.11275104,87.85092352,maize,2024-03-14 06:50:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
62.0,48.0,20.0,21.70181447,60.47470519,6.708446922,95.71388473,maize,2024-03-14 06:51:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
86.0,37.0,16.0,20.51716779,59.21235483,5.561510732,67.61013737,maize,2024-03-14 06:52:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
94.0,50.0,19.0,23.30355338,73.62548442,5.873242491,97.59081274,maize,2024-03-28 06:50:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
76.0,39.0,24.0,24.2547451,55.64709899,6.995843776,64.23845455,maize,2024-03-28 06:51:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
77.0,52.0,17.0,24.86374934,65.7420046,5.714799723,75.82270467,maize,2024-03-28 06:52:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
74.0,39.0,23.0,22.6265115,65.77472881,6.78073637,88.17251033,maize,2024-03-28 06:53:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
81.0,49.0,20.0,18.04185513,60.61494304,5.513697923,104.2321615,maize,2024-03-29 03:29:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
63.0,42.0,21.0,23.26237612,72.33125523,5.798423907999999,67.10225139,maize,2024-03-30 05:19:00,35,0,1,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
99.0,38.0,21.0,22.88330922,71.59722446,6.352471866,67.72777298,maize,2024-03-30 05:19:00,35,0,4,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
90.0,52.0,25.0,25.97482359,69.36385721,6.822586546,103.2234212,maize,2024-03-30 05:19:00,35,0,6,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
68.0,40.0,19.0,26.14384005,66.20569924,6.655426355,107.2361366,maize,2024-03-30 05:19:00,35,0,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
60.0,57.0,24.0,18.66116213,61.55327249,6.1212940410000005,75.03247667,maize,2024-03-30 05:20:00,35,0,16,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
71.0,52.0,18.0,25.10787449,55.97732754,5.790770202999999,78.16077693,maize,2024-03-30 05:20:00,35,0,38,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
61.0,59.0,17.0,23.33844615,59.24580604,6.47444292,105.0083144,maize,2023-12-03 05:04:00,34,70,88,185,190,160,0.0,1.0,1.0,0.0,1.0,0.0
88.0,38.0,15.0,25.08239719,65.92195844,6.455116637000001,62.49190812,maize,2023-12-03 04:54:00,34,0,88,185,190,160,0.0,1.0,0.0,1.0,1.0,0.0
65.0,60.0,22.0,25.36768364,72.52054555,6.6069840860000015,107.9124111,maize,2023-12-03 04:39:00,34,58,88,185,190,160,0.0,1.0,1.0,0.0,0.0,1.0
78.0,37.0,22.0,25.34217103,63.31801994,6.330554389,74.52082026,maize,2023-12-03 04:34:00,34,57,88,185,190,160,0.0,1.0,1.0,0.0,1.0,0.0
78.0,58.0,15.0,25.00933355,67.816568,6.5286312660000005,62.91359494,maize,2023-12-04 02:59:00,34,75,84,185,190,160,0.0,1.0,1.0,0.0,1.0,0.0
92.0,60.0,23.0,18.66746724,71.516474,5.721667141,69.93293255,maize,2023-12-04 02:54:00,34,74,84,185,190,160,0.0,1.0,1.0,0.0,1.0,0.0
79.0,59.0,17.0,20.37999665,63.73849998,6.644205485,108.5054416,maize,2023-12-04 02:49:00,34,73,84,185,190,160,0.0,1.0,1.0,0.0,1.0,0.0
91.0,55.0,15.0,18.09300227,72.61024172,6.376651091,78.96159541,maize,2024-01-01 03:01:00,34,73,94,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
76.0,51.0,18.0,26.16985907,71.96246617,6.247040422,79.84925393,maize,2024-01-01 03:16:00,34,72,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
87.0,48.0,25.0,18.65396672,61.37879671,6.656730007999999,93.62039175,maize,2024-01-01 03:21:00,34,70,95,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
71.0,60.0,22.0,26.07470121,59.37147589,6.2048017,85.75692395,maize,2024-01-01 03:26:00,34,71,96,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
90.0,57.0,24.0,18.92851916,72.80086137,6.158860284,82.34162918,maize,2024-01-01 03:31:00,34,72,88,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
67.0,35.0,22.0,23.30546753,63.24648023,6.385684213999999,108.7603001,maize,2024-01-01 03:36:00,34,71,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
60.0,54.0,19.0,18.74826712,62.49878458,6.417820493,70.23401597,maize,2024-01-01 04:36:00,34,73,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
83.0,58.0,23.0,19.74213321,59.66263104,6.381201909,65.50861389,maize,2024-01-01 04:51:00,34,71,86,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
83.0,57.0,19.0,25.73044432,70.74739256,6.877869005,98.73771338,maize,2024-01-01 05:41:00,34,71,94,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
40.0,72.0,77.0,17.02498456,16.98861173,7.485996067,88.55123143,chickpea,2024-01-01 05:46:00,34,72,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
23.0,72.0,84.0,19.02061277,17.13159126,6.920251378,79.92698081,chickpea,2024-01-01 05:51:00,34,72,91,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
39.0,58.0,85.0,17.88776475,15.40589717,5.9969320370000005,68.54932919,chickpea,2024-01-01 05:56:00,34,71,89,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0
22.0,72.0,85.0,18.86805647,15.65809214,6.391173589,88.51048983,chickpea,2024-01-14 05:34:00,34,49,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
36.0,67.0,77.0,18.36952567,19.56381041,7.152811172000001,79.26357665,chickpea,2024-01-14 05:36:00,34,48,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
32.0,73.0,81.0,20.45078582,15.40312102,5.988992796000002,92.68373702,chickpea,2024-01-14 05:36:00,34,49,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
58.0,70.0,84.0,20.6543203,16.60820843,6.231049027999999,74.6631118,chickpea,2024-01-14 05:37:00,34,50,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
59.0,70.0,84.0,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea,2024-01-14 05:37:00,34,50,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
42.0,62.0,75.0,18.17912258,18.90426935,7.010570541,81.84997529,chickpea,2024-01-14 05:39:00,34,49,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
28.0,74.0,81.0,18.01272266,18.30968112,8.753795334,81.98568791,chickpea,2024-01-14 06:01:00,34,48,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
58.0,66.0,79.0,20.99373558,19.33470387,8.718192847000001,93.55280105,chickpea,2024-01-14 06:02:00,34,47,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
43.0,66.0,79.0,19.46233971,15.22538951,7.976607593,74.58565097,chickpea,2024-01-14 06:02:00,34,51,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
58.0,63.0,81.0,19.81344531,14.69765308,6.515499548999999,78.96514709,chickpea,2024-01-14 06:07:00,34,69,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
23.0,62.0,85.0,18.97424756,19.5161216,8.490127142,80.7108745,chickpea,2024-01-14 06:07:00,34,71,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
27.0,62.0,77.0,18.19737048,14.71070537,6.576415562,70.18185181,chickpea,2024-01-14 06:07:00,34,70,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
28.0,72.0,84.0,18.72963144,19.18197264,6.481783042999999,71.58010169,chickpea,2024-01-14 06:07:00,34,68,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
50.0,56.0,76.0,20.99502153,19.8601304,7.966605025,73.50734019,chickpea,2024-01-14 06:08:00,34,68,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
39.0,71.0,84.0,20.28155898,16.39535215,8.140825437,82.52339655,chickpea,2024-01-14 06:08:00,34,70,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
25.0,78.0,76.0,17.48042641,15.7559405,7.228963452,66.96980581,chickpea,2024-01-14 06:09:00,34,70,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
31.0,70.0,77.0,20.88818675,14.32313811,6.492546046,90.46228334,chickpea,2024-01-14 06:09:00,34,60,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
26.0,80.0,83.0,17.08498521,16.14565756,7.528599957000001,71.31007253,chickpea,2024-01-14 06:09:00,34,69,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
25.0,68.0,77.0,20.09340593,15.11279612,7.701446446,85.74904898,chickpea,2024-01-14 06:10:00,34,67,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
31.0,78.0,76.0,17.57212145,14.99927489,8.519975748,89.31050665,chickpea,2024-01-14 06:10:00,34,66,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
60.0,68.0,83.0,19.12065218,18.43475844,6.620900869,85.52950164,chickpea,2024-01-14 06:10:00,34,68,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
59.0,62.0,83.0,18.57665902,19.22008229,8.104396057999999,72.94940441,chickpea,2024-01-14 06:10:00,34,69,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
22.0,67.0,78.0,17.16606398,14.42457525,6.204090835,72.32667516,chickpea,2024-01-14 06:11:00,34,67,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
36.0,65.0,80.0,18.2872007,16.67921616,6.051091339,74.87445574,chickpea,2024-01-14 06:11:00,34,68,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
59.0,60.0,84.0,19.03025305,18.66725565,7.690962337999999,94.70992037,chickpea,2024-01-14 06:11:00,34,69,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
54.0,77.0,85.0,17.141861399999996,17.0662427,7.8292111439999985,83.74606679,chickpea,2024-01-14 06:11:00,34,70,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
43.0,68.0,81.0,17.47809436,17.93253975,6.761599706,78.92060234,chickpea,2024-01-14 06:12:00,34,68,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
28.0,76.0,82.0,20.56601874,14.25803981,6.654425315,83.75937135,chickpea,2024-01-14 06:12:00,34,67,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
42.0,79.0,85.0,17.22385224,15.82069268,6.129533877,76.57580954,chickpea,2024-01-14 06:12:00,34,70,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
32.0,60.0,83.0,19.69141713,19.44225438,8.829273328,91.76071648,chickpea,2024-01-14 06:12:00,34,67,86,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
22.0,78.0,76.0,17.84851658,19.09172907,8.621662982,76.32470713,chickpea,2024-01-14 06:13:00,34,67,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
31.0,79.0,75.0,18.8202251,16.1074793,8.204862075,89.73119396,chickpea,2024-01-14 06:13:00,34,69,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
28.0,58.0,81.0,17.47500984,16.54314829,6.18042747,93.35034262,chickpea,2024-01-14 06:13:00,34,68,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
57.0,58.0,77.0,18.72649425,17.58406365,7.978996755,81.20176515,chickpea,2024-01-14 06:14:00,34,70,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
49.0,55.0,78.0,18.65580107,16.17772668,7.863113671,81.70769297,chickpea,2024-01-14 06:14:00,34,67,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
46.0,76.0,77.0,18.2356751,19.68538502,6.967843048,83.74879344,chickpea,2024-01-14 06:14:00,34,68,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
54.0,61.0,77.0,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea,2024-01-14 06:15:00,34,67,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
38.0,60.0,76.0,18.65054116,17.80852431,8.868741443,77.92798682,chickpea,2024-01-17 03:47:00,34,62,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
59.0,55.0,79.0,20.36720401,16.89574311,8.766128654,82.2545577,chickpea,2024-01-17 04:12:00,34,59,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
36.0,76.0,75.0,18.38120357,16.63805158,8.736337905,70.52056697,chickpea,2024-01-17 04:17:00,34,63,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
57.0,68.0,81.0,17.17012591,17.30457712,8.081095263,72.78624223,chickpea,2024-01-18 04:07:00,34,64,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
35.0,66.0,81.0,19.37101121,15.77458129,6.138243973,85.24819851,chickpea,2024-01-18 04:12:00,34,63,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
35.0,64.0,78.0,17.92845928,14.27327988,7.496645259,85.37378769,chickpea,2024-01-18 04:17:00,34,62,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
52.0,60.0,79.0,19.45339934,18.23490739,8.380185271,75.6317566,chickpea,2024-01-18 06:27:00,34,63,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
27.0,76.0,83.0,19.12829388,14.92241479,6.289614016,89.61857826,chickpea,2024-01-20 04:17:00,34,62,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
57.0,60.0,84.0,19.1034283,17.26184541,6.586777189,75.49101167,chickpea,2024-01-21 05:53:00,34,0,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
52.0,68.0,78.0,17.48504075,16.96070581,6.89655198,86.05078037,chickpea,2024-01-21 05:54:00,34,0,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
43.0,79.0,79.0,19.40751744,18.98030507,7.8067476560000015,80.25064637,chickpea,2024-01-21 05:54:00,34,1,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
44.0,74.0,85.0,20.18649426,19.63719995,7.150681303,78.26039559,chickpea,2024-01-21 05:54:00,34,2,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
24.0,55.0,78.0,17.30287885,15.15405941,6.64919573,75.57790384,chickpea,2024-01-21 05:55:00,34,0,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
29.0,77.0,75.0,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea,2024-01-21 05:55:00,34,3,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
20.0,60.0,78.0,18.17234999,14.70085967,6.358740355,90.7760707,chickpea,2024-01-21 05:55:00,34,2,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
56.0,67.0,78.0,17.57445618,16.71826572,8.255450758,77.81891424,chickpea,2024-01-21 05:55:00,34,1,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
37.0,66.0,85.0,20.93175255,18.91295403,6.456148474,78.06910795,chickpea,2024-01-21 05:56:00,34,0,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
49.0,71.0,76.0,19.71098332,17.63879418,6.613072145,85.57925437,chickpea,2024-01-21 05:56:00,34,2,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
59.0,69.0,80.0,19.07937684,17.86754927,8.165359297,69.40619137,chickpea,2024-01-21 05:56:00,34,3,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
20.0,79.0,77.0,18.54988627,16.02542689,7.64867466,76.32565249,chickpea,2024-01-21 05:56:00,34,1,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
24.0,56.0,85.0,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,2024-01-21 05:57:00,34,0,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
51.0,72.0,75.0,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,chickpea,2024-01-21 05:57:00,34,2,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
57.0,73.0,85.0,18.49311205,14.72115044,7.358099622,91.94595352,chickpea,2024-01-21 05:57:00,34,1,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
22.0,64.0,82.0,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea,2024-01-21 05:57:00,34,4,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
52.0,73.0,79.0,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea,2024-01-21 05:58:00,34,0,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
29.0,75.0,75.0,19.62416326,18.71483156,7.064790365,88.4585692,chickpea,2024-01-21 05:58:00,34,3,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
44.0,59.0,78.0,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,2024-01-21 05:58:00,34,2,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
41.0,69.0,82.0,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea,2024-01-21 05:58:00,34,4,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
52.0,56.0,85.0,20.118744600000007,14.44228303,6.81712422,88.68168643,chickpea,2024-01-21 05:58:00,34,5,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
34.0,76.0,80.0,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,2024-01-21 05:58:00,34,1,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
42.0,74.0,83.0,19.2582557,14.2804191,7.545258424,65.78042032,chickpea,2024-01-21 05:59:00,34,4,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
34.0,71.0,79.0,17.927806,15.85622899,7.728998197,74.63872762,chickpea,2024-01-21 05:59:00,34,0,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
27.0,73.0,79.0,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,2024-01-21 05:59:00,34,2,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
30.0,70.0,79.0,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,2024-01-21 05:59:00,34,1,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
57.0,57.0,75.0,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,2024-01-21 06:00:00,34,3,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
27.0,79.0,82.0,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea,2024-01-21 06:00:00,34,0,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
32.0,71.0,85.0,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea,2024-01-21 06:00:00,34,2,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
31.0,76.0,82.0,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,2024-01-21 06:00:00,34,6,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
33.0,75.0,84.0,19.46210401,18.72831993,7.217018459,68.81405149,chickpea,2024-01-21 06:00:00,34,4,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
47.0,80.0,77.0,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,2024-01-21 06:00:00,34,1,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
54.0,62.0,80.0,17.48911699,16.39055394,7.489545074,79.45758333,chickpea,2024-01-21 06:01:00,34,1,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
47.0,79.0,78.0,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,2024-01-21 06:01:00,34,4,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
35.0,57.0,83.0,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,2024-01-21 06:01:00,34,0,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
53.0,73.0,77.0,19.71359733,18.09665739,7.325451279,73.64476535,chickpea,2024-01-21 06:01:00,34,2,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
45.0,61.0,78.0,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea,2024-01-23 03:36:00,34,69,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
37.0,78.0,79.0,19.95264829,14.82633099,7.786366322,88.6810311,chickpea,2024-01-23 03:41:00,34,71,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
30.0,75.0,81.0,19.41789736,16.80472243,6.4084378860000015,68.4951189,chickpea,2024-01-23 03:46:00,34,72,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
37.0,55.0,82.0,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,2024-01-23 03:51:00,34,72,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
53.0,65.0,76.0,20.19137759,16.41998269,8.719960893,77.33795356,chickpea,2024-01-23 03:56:00,34,73,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
22.0,60.0,85.0,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea,2024-01-23 04:01:00,34,70,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
60.0,61.0,78.0,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,2024-01-23 04:06:00,34,70,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
42.0,67.0,77.0,18.99424448,15.9362937,7.114405288,78.69707199,chickpea,2024-01-23 04:11:00,34,71,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
39.0,76.0,76.0,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea,2024-01-24 03:56:00,34,55,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
35.0,63.0,76.0,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea,2024-01-24 04:06:00,34,54,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
30.0,65.0,82.0,20.71424384,15.27824066,7.103798069,76.77888672,chickpea,2024-01-25 02:31:00,34,68,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
57.0,56.0,78.0,17.34150229,18.75626255,8.861479668,67.9545435,chickpea,2024-01-25 02:36:00,34,69,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
48.0,65.0,78.0,17.43732714,14.33847406,7.861128148,73.0926704,chickpea,2024-01-25 02:41:00,34,68,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
36.0,56.0,83.0,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,2024-01-28 02:26:00,34,61,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
40.0,58.0,75.0,18.59190771,14.77959596,7.168096055,89.60982451,chickpea,2024-01-28 02:31:00,34,60,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
49.0,69.0,82.0,18.31561493,15.36143547,7.26311855,81.78710463,chickpea,2024-01-28 02:36:00,34,58,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
13.0,60.0,25.0,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,2024-01-28 02:41:00,34,59,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
25.0,70.0,16.0,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans,2024-01-28 02:46:00,34,61,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
31.0,55.0,22.0,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,2024-01-28 03:01:00,34,58,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
40.0,64.0,16.0,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,2024-01-31 05:11:00,34,61,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
2.0,61.0,20.0,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,2024-01-31 05:16:00,34,60,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
26.0,65.0,22.0,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans,2024-01-31 05:21:00,34,61,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
17.0,57.0,21.0,19.88394011,20.31564139,5.789214288999999,60.91974792,kidneybeans,2024-01-31 05:26:00,34,59,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
